TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
30-May-17,98.5,99,98,98.22,29900
29-May-17,100,100,98.31,99.46,142100
26-May-17,100.75,100.75,99.01,99.97,140600
25-May-17,105.49,105.9,101.35,101.47,33600
24-May-17,99.5,103.45,99,103.44,783600
23-May-17,98.25,99.48,98.25,98.53,114000
22-May-17,97.25,98.5,97.25,98,115400
19-May-17,96.81,97.7,96.65,97.12,446400
18-May-17,97.1,97.95,96.75,97.18,44900
17-May-17,98.75,98.75,97.1,97.97,42600
16-May-17,97.49,100,97,98.75,2067100
15-May-17,96.15,98.49,96,97.38,739700
12-May-17,96.8,96.8,95.26,95.53,442400
11-May-17,97,97,96.3,96.34,342800
10-May-17,98,98,96.05,96.47,93500
9-May-17,97.17,99.4,97.17,98.17,1664100
8-May-17,93.85,98,93.75,97.94,2082500
5-May-17,94,94.5,93.11,93.53,375400
4-May-17,93,94,93,93.97,155400
3-May-17,94.01,94.1,93.5,93.95,169600
2-May-17,95,95.49,94,94.29,42700
28-Apr-17,95,96.5,94.25,95.92,68300
27-Apr-17,94.2,95,94.2,95,700
26-Apr-17,94.99,95.5,94.1,94.75,333600
25-Apr-17,94.1,94.1,93.85,93.96,314700
24-Apr-17,94.5,95.95,94.1,95,161100
21-Apr-17,94,94.9,94,94.18,29800
20-Apr-17,93.5,94.5,93,94.49,132000
19-Apr-17,91.5,94,91,93.99,49500
18-Apr-17,91,93.89,90.15,92.14,42800
17-Apr-17,92,92.5,91.1,91.39,22800
14-Apr-17,92,92,92,92,32500
13-Apr-17,92.3,92.65,92.17,92.23,38500
12-Apr-17,93.1,93.1,92.15,92.29,26200
11-Apr-17,93.02,93.9,93,93.04,30400
10-Apr-17,93,94.99,93,93.77,14400
7-Apr-17,92,94,91.5,93,27000
6-Apr-17,90.5,90.5,90.5,91.07,100
5-Apr-17,92.55,92.98,90,91.07,709800
4-Apr-17,94,95,93.22,93.44,144900
3-Apr-17,95,95,94.1,94.1,3000
31-Mar-17,94.1,95.5,93.52,94,1154000
30-Mar-17,94.51,96.48,94,94.1,38800
29-Mar-17,95.55,96,95,95.17,53800
28-Mar-17,95.5,95.5,95,95.01,13000
27-Mar-17,96.98,96.98,95.25,95.5,14500
24-Mar-17,96.45,96.49,95.1,95.55,4600
22-Mar-17,95.9,96,95.5,96,69200
21-Mar-17,95,95.5,94.52,94.95,4100
20-Mar-17,95,97,94,94.85,25600
17-Mar-17,95.95,97.4,95.15,96.49,548000
16-Mar-17,95,95.75,93.5,95.38,19200
15-Mar-17,96.01,98,93.12,94.36,1644400
14-Mar-17,96.8,97.5,95.15,96.11,1892100
13-Mar-17,98,98.74,97.3,98.29,10000
10-Mar-17,98,98,97.6,98,1217100
9-Mar-17,99.3,99.3,98.56,98.97,15200
8-Mar-17,99.5,99.5,99,99.02,12500
7-Mar-17,99,100,97.01,99.45,54300
6-Mar-17,99.99,99.99,99.35,99.54,7200
3-Mar-17,99.2,100,99.2,99.84,66800
2-Mar-17,99.99,100,99.5,100,600100
1-Mar-17,99.99,100,98.05,99.5,27400
28-Feb-17,100,100,99,100,137100
27-Feb-17,100.3,102,99.01,100.58,94900
24-Feb-17,102.5,103.49,100,100.23,98500
23-Feb-17,102,102.1,101.03,101.32,22500
22-Feb-17,105,106,101.5,102.48,432900
21-Feb-17,104.87,106,103,104.1,12400
20-Feb-17,106,106,105.12,105.37,201800
17-Feb-17,106.6,108,106,106.06,216900
16-Feb-17,106,106.74,106,106,393600
15-Feb-17,107.02,107.02,102.14,104.98,752000
14-Feb-17,108,109.5,107,107.51,116600
13-Feb-17,108.11,110,108,108.45,123200
10-Feb-17,110,110,108,108.97,51900
9-Feb-17,113.48,115,108.01,110,440100
8-Feb-17,113.01,114.1,112.75,112.75,203300
7-Feb-17,110.07,113.3,110.05,112,24400
6-Feb-17,114,116,110,110.69,41800
3-Feb-17,115.9,116,112.5,113.1,26800
2-Feb-17,117,117,114.25,114.32,51900
1-Feb-17,111,116.55,110.91,115.51,51900
31-Jan-17,110.52,112.05,110.52,111.03,25100
30-Jan-17,113.25,113.3,112,112.05,270600
27-Jan-17,114.94,115.8,111.3,112.23,114000
26-Jan-17,116,116,114,114.86,173800
25-Jan-17,115.5,117,115.5,116,3004400
24-Jan-17,117.66,117.66,114.5,116.44,49700
23-Jan-17,115,115.04,114.1,114.83,73000
20-Jan-17,117,117,113,116.22,292000
19-Jan-17,118.49,118.49,111.3,117,252600
18-Jan-17,117.98,118,116.61,117,76400
17-Jan-17,118.7,118.7,116.1,117,104100
16-Jan-17,119,120,118.7,118.7,18000
13-Jan-17,121,121.5,120,120.28,72200
12-Jan-17,122.5,122.5,121,122,39800
11-Jan-17,120.51,122,120.51,121.99,30600
10-Jan-17,120.25,122,120,121.86,94200
9-Jan-17,121.99,121.99,120,120.25,271300
6-Jan-17,119.05,121,119.05,120.99,101200
5-Jan-17,121.49,121.49,119.5,119.7,5100
4-Jan-17,121.51,121.7,120.5,121.46,10400
3-Jan-17,118.25,122.89,118,121,116400
2-Jan-17,119.1,120.99,119,120.47,1013900
30-Dec-16,120,121,119,119.21,43000
29-Dec-16,119.2,121,119.2,119.61,40500
28-Dec-16,119,120.5,118.75,120.04,449000
26-Dec-16,120,120,118.75,120,95000
23-Dec-16,117.67,120,117.67,119,433000
22-Dec-16,114,118.25,114,118,706500
21-Dec-16,115.1,116.5,112.2,115.86,242500
20-Dec-16,113.5,119.46,111.5,116.18,756500
19-Dec-16,110.5,114,110,113.78,2573000
16-Dec-16,111,113,109.1,110.91,1017000
15-Dec-16,112,112.3,110.5,111,59000
14-Dec-16,107.5,111.3,107.5,111,391500
13-Dec-16,106.99,108.98,106,107.98,453500
9-Dec-16,104.5,106.5,104.5,106.01,108500
8-Dec-16,104.33,105.94,104.05,104.98,23500
7-Dec-16,105.01,105.01,104,104.3,109000
6-Dec-16,104.25,106,104,105.94,85500
5-Dec-16,104,104.5,104,104.32,70500
2-Dec-16,103.01,104.5,102.8,103.98,60000
1-Dec-16,103.99,104.5,103,103.18,25000
30-Nov-16,103.11,103.12,103,103.12,2500
29-Nov-16,104,104.1,104,104.01,71000
28-Nov-16,103.99,104.5,103.25,104.46,29500
25-Nov-16,103,104.5,103,104.46,43000
24-Nov-16,104,104.5,103.01,103.95,36500
23-Nov-16,104.99,104.99,103,104.5,1077000
22-Nov-16,103.25,104,103,104,55000
21-Nov-16,104.01,105,103.3,103.5,25000
18-Nov-16,104.5,105,104.1,104.61,9500
17-Nov-16,105.99,105.99,104.1,104.56,19500
16-Nov-16,105.31,105.31,104.01,104.6,13000
15-Nov-16,106.9,106.9,106,106,52500
14-Nov-16,106,106,104.5,105,41000
11-Nov-16,106,106.5,105.1,106.12,33000
10-Nov-16,105,106.5,105,106.36,49000
