TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
11-Apr-11,122.73,122.7,120.29,120.94,44211
8-Apr-11,121.23,123,119.5,122.73,122570
7-Apr-11,121.97,121.98,120.25,121.23,66865
6-Apr-11,121.46,123.2,119.25,121.97,309450
5-Apr-11,119.13,121.9,116.7,121.46,224833
4-Apr-11,117.25,120.15,117.4,119.13,197092
1-Apr-11,111.67,117.25,110.2,117.25,216281
31-Mar-11,109.13,112.74,108.12,111.67,416712
30-Mar-11,107.32,110,107.11,109.13,80757
29-Mar-11,105.3,107.5,105.97,107.32,64672
28-Mar-11,105.59,106.25,104.16,105.3,9085
25-Mar-11,106.18,106.99,105.5,105.59,19269
24-Mar-11,106.02,107.05,105.8,106.18,55647
22-Mar-11,106.98,107.9,105.1,106.02,243634
21-Mar-11,108.33,108.1,106.6,106.98,103875
18-Mar-11,111.25,111,107.51,108.33,159484
17-Mar-11,106.63,111.96,107.5,111.25,135335
16-Mar-11,107.08,108.5,105.5,106.63,36071
15-Mar-11,110.45,111.4,106.75,107.08,270640
14-Mar-11,127.84,128.5,126.85,127.99,131048
11-Mar-11,126.7,128.18,125,127.84,80177
10-Mar-11,127.76,128.5,126.31,126.7,34122
9-Mar-11,126.59,128.79,127,127.76,42400
8-Mar-11,127.15,128.25,125.8,126.59,67467
7-Mar-11,129.14,131,127,127.15,101124
4-Mar-11,123,129.15,122,129.14,756419
3-Mar-11,122.18,123.3,121.25,123,93900
2-Mar-11,122.15,124.5,120.5,122.18,154199
1-Mar-11,119.2,124,120,122.15,469476
28-Feb-11,116.74,120,117.1,119.2,103847
25-Feb-11,118.79,120.8,115.85,116.74,143070
24-Feb-11,117.77,119.8,118.12,118.79,54132
23-Feb-11,119.25,120,114.55,117.77,145969
22-Feb-11,121.73,122.75,118.51,119.25,309012
21-Feb-11,123.16,123.85,121.52,121.73,103755
18-Feb-11,124.96,127,122.1,123.16,893122
17-Feb-11,123.28,125.8,122.36,124.96,178820
15-Feb-11,122.15,123.9,122.1,123.28,342375
14-Feb-11,122.15,122.72,121,122.15,239870
11-Feb-11,123.13,123.75,121.7,122.15,112463
10-Feb-11,123.48,124,123.06,123.13,57136
9-Feb-11,124.93,124.8,123.25,123.48,22308
8-Feb-11,124.86,125.2,123.7,124.93,414286
7-Feb-11,124.37,125.75,124.05,124.86,73565
4-Feb-11,124.03,124.85,123,124.37,311317
3-Feb-11,124.71,125.9,123.8,124.03,119391
2-Feb-11,122.33,125.34,120.75,124.71,416363
1-Feb-11,123.04,124.25,121.5,122.33,156405
31-Jan-11,123.82,126.45,122,123.04,502164
28-Jan-11,123.62,124.96,123,123.82,192270
27-Jan-11,122.16,125.1,123.1,123.62,523617
26-Jan-11,123.5,124.01,122,122.16,202293
25-Jan-11,123.58,124.85,123.4,123.5,70998
24-Jan-11,123.8,124.65,123.3,123.58,28629
21-Jan-11,123.03,125.25,123,123.8,73781
20-Jan-11,124.49,125.25,122.83,123.03,54899
19-Jan-11,125.58,127.12,124.1,124.49,158779
18-Jan-11,126.79,127.44,125.45,125.58,75393
17-Jan-11,126.7,128,126.34,126.79,195832
14-Jan-11,127.6,128.48,126.45,126.7,278339
13-Jan-11,127.87,128.97,126.25,127.6,156709
12-Jan-11,123.01,128.9,123.89,127.87,788687
11-Jan-11,123.56,124.5,122.75,123.01,329849
10-Jan-11,124.99,126.8,123,123.56,166214
7-Jan-11,124.98,126.06,124.69,124.99,376749
6-Jan-11,124.93,125.89,123.75,124.98,773913
5-Jan-11,121.87,126.45,121.4,124.93,1506848
4-Jan-11,119.49,122.3,119.5,121.87,627959
3-Jan-11,121.94,121,116.8,119.49,510969
31-Dec-10,124.74,125.29,121.5,121.94,697308
30-Dec-10,119.06,125.01,118.62,124.74,1836162
29-Dec-10,117.3,119.98,116.51,119.06,544723
28-Dec-10,118.03,118.4,116.3,117.3,145013
27-Dec-10,116.41,118.5,116.4,118.03,136648
24-Dec-10,115.86,116.7,114.01,116.41,71800
23-Dec-10,117.04,117.7,115.5,115.86,73741
22-Dec-10,117.85,118,115.99,117.04,402898
21-Dec-10,120.03,120.6,117.5,117.85,718651
20-Dec-10,119.56,121.9,119.81,120.03,200868
15-Dec-10,117.75,121.99,117,119.56,1078538
14-Dec-10,115.96,118.2,114.25,117.75,472503
13-Dec-10,117.44,117.76,115.7,115.96,166994
10-Dec-10,115.37,118.99,114,117.44,797537
9-Dec-10,116.23,116.9,114.5,115.37,217257
8-Dec-10,112.76,117,112.99,116.23,839176
7-Dec-10,114.13,114.3,112.13,112.76,154012
6-Dec-10,113.42,115.95,113.5,114.13,420721
3-Dec-10,108.03,113.43,108.07,113.42,949966
2-Dec-10,106.12,108.45,106.37,108.03,167824
1-Dec-10,106.11,107.4,106,106.12,176061
30-Nov-10,104.05,106.5,103.25,106.11,105077
29-Nov-10,104.22,105.35,103.3,104.05,22723
26-Nov-10,103.97,105.25,102.55,104.22,54220
25-Nov-10,105.51,106.2,103.71,103.97,172805
24-Nov-10,107.12,107.5,105.1,105.51,82108
23-Nov-10,107.02,108.79,106.6,107.12,142655
22-Nov-10,105.6,107.44,105.75,107.02,775525
16-Nov-10,104.25,105.7,104,105.6,160705
15-Nov-10,104.21,105.5,104.1,104.25,24012
12-Nov-10,104.08,104.5,103.3,104.21,39386
11-Nov-10,104.88,105.9,104,104.08,59196
10-Nov-10,104.48,106.5,104,104.88,356304
8-Nov-10,103.67,105.6,103.75,104.48,203167
5-Nov-10,103.02,104.5,103.5,103.67,127632
4-Nov-10,102.41,103.5,101.79,103.02,84594
3-Nov-10,101.95,103.5,101.9,102.41,629281
2-Nov-10,100.78,102.01,101,101.95,70924
1-Nov-10,101.55,102.25,100.5,100.78,66016
29-Oct-10,102.16,102.75,100.65,101.55,120373
28-Oct-10,101.4,103.6,100.62,102.16,131904
27-Oct-10,101.73,102.7,100.05,101.4,143894
26-Oct-10,104.11,105,100.71,101.73,185989
25-Oct-10,104.38,105.99,104,104.11,283473
22-Oct-10,106.02,107.15,104,104.38,140636
21-Oct-10,102.3,106.88,102.3,106.02,595200
20-Oct-10,102.08,102.5,101.1,102.3,48986
19-Oct-10,100.83,103.15,101,102.08,489522
18-Oct-10,100.01,101.62,98.51,100.83,651229
15-Oct-10,100.18,101,99.9,100.01,157724
14-Oct-10,100.7,101.87,99.85,100.18,111229
13-Oct-10,101.86,101.9,100.5,100.7,95674
12-Oct-10,101.55,102.1,100.5,101.86,496873
11-Oct-10,97.93,102.5,97.2,101.55,453522
8-Oct-10,95.13,99.45,95.01,97.93,386646
7-Oct-10,93.51,95.35,93.2,95.13,110654
6-Oct-10,93.51,94,93.1,93.51,16951
5-Oct-10,93.52,94.48,93,93.51,39939
4-Oct-10,94.5,94.6,93.1,93.52,23486
1-Oct-10,95.22,95.92,94.1,94.5,21722
30-Sep-10,96.04,96.35,94.2,95.22,27066
29-Sep-10,95.43,96.35,94,96.04,137068
28-Sep-10,94.03,97,94.49,95.43,130195
27-Sep-10,93.97,94.5,92.55,94.03,48936
24-Sep-10,93.92,94.95,93.01,93.97,18447
23-Sep-10,93.82,94,92.55,93.92,51695
22-Sep-10,94.79,95.8,93.5,93.82,27351
21-Sep-10,96.81,97.4,94.5,94.79,50731
20-Sep-10,97.69,97.99,96.5,96.81,23246
17-Sep-10,98.29,98.85,97.01,97.69,83426
16-Sep-10,99.94,101.5,98,98.29,72676
15-Sep-10,98.77,100.2,97.61,99.94,148292
14-Sep-10,95.36,99.1,96.8,98.77,168765
9-Sep-10,96.05,96.45,95.26,95.36,5414
8-Sep-10,95.3,96.7,95.52,96.05,27554
7-Sep-10,95.14,95.69,94.01,95.3,11120
6-Sep-10,95.99,95.28,94.98,95.14,8639
3-Sep-10,96.6,96.9,95.65,95.99,6531
2-Sep-10,97.51,98.35,96.1,96.6,41331
1-Sep-10,98.56,97.9,96.61,97.51,119561
31-Aug-10,93.89,98.58,94,98.56,149840
30-Aug-10,95,95.3,93.5,93.89,40256
27-Aug-10,94.3,95.24,93.1,95,31618
26-Aug-10,92.37,95,92.5,94.3,88141
25-Aug-10,94.85,95.85,92,92.37,33590
24-Aug-10,96.39,96.53,94.5,94.85,25930
23-Aug-10,98.43,98.5,96.15,96.39,28483
20-Aug-10,99.1,99.5,98,98.43,27374
19-Aug-10,97.88,99.9,97.75,99.1,52533
18-Aug-10,98,99.7,97.56,97.88,20599
17-Aug-10,95.73,100,92,98,56125
16-Aug-10,100.76,101.5,95.73,95.73,100269
13-Aug-10,100.52,101.29,99.53,100.76,14597
12-Aug-10,100.61,101.5,100.5,100.52,24693
11-Aug-10,100.99,102,99.5,100.61,330484
10-Aug-10,102.13,102.49,100.5,100.99,93864
9-Aug-10,107.44,108,102.07,102.13,190602
6-Aug-10,107.02,108.5,106.4,107.44,249326
5-Aug-10,107.57,108.5,107,107.02,58615
4-Aug-10,107,109.1,107.2,107.57,235941
3-Aug-10,105.91,107.25,104.52,107,153350
2-Aug-10,104.96,106.1,103.05,105.91,224994
30-Jul-10,105.58,105.95,104.65,104.96,41027
29-Jul-10,106.15,107.55,105.5,105.58,292218
28-Jul-10,106.76,107.84,104.75,106.15,241228
27-Jul-10,107.3,107.92,106.41,106.76,271116
26-Jul-10,105.08,107.7,104.5,107.3,530696
23-Jul-10,104.05,105.99,103.5,105.08,199944
22-Jul-10,104.8,105.3,103.8,104.05,157015
21-Jul-10,105.84,106,104.1,104.8,290511
20-Jul-10,105.6,106.45,105.25,105.84,138930
19-Jul-10,104.63,106.5,105,105.6,84071
16-Jul-10,103.93,105.11,103.5,104.63,61619
15-Jul-10,105.05,106.49,103.21,103.93,129188
14-Jul-10,101.5,105.89,102.3,105.05,294919
13-Jul-10,101.67,102.6,101.16,101.5,89958
12-Jul-10,102.66,103.55,101.01,101.67,59426
9-Jul-10,101.08,103.25,101,102.66,187164
8-Jul-10,97.7,101.84,97.99,101.08,315823
7-Jul-10,97.04,98.97,95.01,97.7,109583
6-Jul-10,97.08,98.47,97,97.04,21783
5-Jul-10,97.26,98.9,97,97.08,11727
2-Jul-10,98.33,98.5,97.02,97.26,31642
1-Jul-10,97.25,98.4,96.99,98.33,46781
